,OBJECTID,IDPOINT,NCN,NCE,Hnorm,Z,DS,DM,geometry,index_right,OBJECTID_1,NG,EG,g,H,B,L,geometry_right
648,37088,37136,402500.0,325300.0,87.0,1.811038335786052,31049.004108146746,1811.0383357860517,POINT (325300 402500.00000000186),80,1013,402696.309952,325813.664297,981198.7664587845,86.02761027956149,51.4639870284405,16.491615356686786,POINT (325813.66429700144 402696.30995200016)
649,37089,37137,402500.0,326300.0,86.20237809958306,1.811413526875839,31033.623629710048,1811.413526875839,POINT (326300 402500.00000000186),80,1013,402696.309952,325813.664297,981198.7664587845,86.02761027956149,51.4639870284405,16.491615356686786,POINT (325813.66429700144 402696.30995200016)
650,37090,37138,402500.0,327300.0,89.94671694621957,1.811260706089268,31015.97543720741,1811.260706089268,POINT (327300 402500.00000000186),64,997,402918.999356,327738.70602,981197.4207738979,91.0,51.466577614091214,16.519200413507516,POINT (327738.7060200004 402918.9993560016)
651,37091,37139,402500.0,328300.0,95.2178817490967,1.8110932581178,30998.25734604011,1811.0932581178001,POINT (328300 402500.00000000186),64,997,402918.999356,327738.70602,981197.4207738979,91.0,51.466577614091214,16.519200413507516,POINT (327738.7060200004 402918.9993560016)
651,37091,37139,402500.0,328300.0,95.2178817490967,1.8110932581178,30998.25734604011,1811.0932581178001,POINT (328300 402500.00000000186),74,1007,401902.659239,328582.12207100005,981197.0779048409,95.57878134139719,51.457700879954615,16.531827617692837,POINT (328582.1220709998 401902.6592390016)
652,37092,37140,402500.0,329300.0,105.48144097936759,1.81092686539591,30980.53652985495,1810.92686539591,POINT (329300 402500.00000000186),74,1007,401902.659239,328582.12207100005,981197.0779048409,95.57878134139719,51.457700879954615,16.531827617692837,POINT (328582.1220709998 401902.6592390016)
652,37092,37140,402500.0,329300.0,105.48144097936759,1.81092686539591,30980.53652985495,1810.92686539591,POINT (329300 402500.00000000186),76,1009,401906.769138,329751.948383,981194.9165562277,105.54460525795376,51.45809101615337,16.54865283456876,POINT (329751.9483830007 401906.7691380009)
653,37093,37141,402500.0,330300.0,119.18054069599977,1.810761528275293,30962.813080952685,1810.761528275293,POINT (330300 402500.00000000186),76,1009,401906.769138,329751.948383,981194.9165562277,105.54460525795376,51.45809101615337,16.54865283456876,POINT (329751.9483830007 401906.7691380009)
654,37094,37142,402500.0,331300.0,126.0,1.810597247107426,30945.087091642457,1810.5972471074256,POINT (331300.00000000093 402500.00000000186),77,1010,403419.507284,331474.324797,981194.3329592197,139.2135675663194,51.47220073605564,16.572707196160394,POINT (331474.32479700167 403419.5072840024)
658,37098,37146,402500.0,335300.0,150.14070265684768,1.80903888579868,30871.757222802906,1809.0388857986802,POINT (335300.00000000093 402500.00000000186),46,965,401604.4166480001,335730.841976,981191.9047830554,129.5808376193927,51.45714134140194,16.634801228160974,POINT (335730.84197599906 401604.41664800234)
662,37295,37343,403500.0,309300.0,176.60032462913065,1.791865457759542,31217.897155147748,1791.8654577595423,POINT (309300.00000000093 403500.00000000186),22,848,404306.029894,309698.593476,981187.5231037488,157.07626625046018,51.47325797295525,16.258955212078078,POINT (309698.59347600024 404306.0298940018)
671,37304,37352,403500.0,318300.0,95.0,1.80229571253638,31115.564627289466,1802.29571253638,POINT (318300.00000000186 403500.00000000186),54,987,402995.800951,318557.298815,981196.6460726759,94.0,51.46439719549528,16.387080169546508,POINT (318557.2988150008 402995.80095099844)
671,37304,37352,403500.0,318300.0,95.0,1.80229571253638,31115.564627289466,1802.29571253638,POINT (318300.00000000186 403500.00000000186),101,1034,403872.492141,318288.17698799993,981197.3828907028,93.97384492652165,51.472187958014736,16.38275799899367,POINT (318288.176988001 403872.4921410028)
672,37305,37353,403500.0,319300.0,92.73918923206699,1.803238707728845,31102.812385351426,1803.2387077288447,POINT (319300.00000000186 403500.00000000186),54,987,402995.800951,318557.298815,981196.6460726759,94.0,51.46439719549528,16.387080169546508,POINT (318557.2988150008 402995.80095099844)
675,37308,37356,403500.0,322300.0,95.29746503712222,1.80438937578464,31056.372889548977,1804.3893757846402,POINT (322299.99999999907 403500.00000000186),49,982,403639.321585,323266.274691,981200.9706548722,87.57878971746123,51.47167043771243,16.454498338158984,POINT (323266.2746910006 403639.3215850014)
676,37309,37357,403500.0,323300.0,92.0,1.804751590949992,31040.76721080274,1804.7515909499919,POINT (323300 403500.00000000186),49,982,403639.321585,323266.274691,981200.9706548722,87.57878971746123,51.47167043771243,16.454498338158984,POINT (323266.2746910006 403639.3215850014)
678,37311,37359,403500.0,325300.0,86.0,1.805476740095213,31009.52590766696,1805.476740095213,POINT (325300 403500.00000000186),80,1013,402696.309952,325813.664297,981198.7664587845,86.02761027956149,51.4639870284405,16.491615356686786,POINT (325813.66429700144 402696.30995200016)
679,37312,37360,403500.0,326300.0,87.0,1.805839688502418,30993.8905826122,1805.8396885024179,POINT (326300 403500.00000000186),80,1013,402696.309952,325813.664297,981198.7664587845,86.02761027956149,51.4639870284405,16.491615356686786,POINT (325813.66429700144 402696.30995200016)
680,37313,37361,403500.0,327300.0,88.74400454489749,1.805704147328549,30976.158444778175,1805.704147328549,POINT (327300 403500.00000000186),64,997,402918.999356,327738.70602,981197.4207738979,91.0,51.466577614091214,16.519200413507516,POINT (327738.7060200004 402918.9993560016)
681,37314,37362,403500.0,328300.0,108.94877365629145,1.805536116687047,30958.282995811453,1805.5361166870466,POINT (328300 403500.00000000186),64,997,402918.999356,327738.70602,981197.4207738979,91.0,51.466577614091214,16.519200413507516,POINT (327738.7060200004 402918.9993560016)
684,37317,37365,403500.0,331300.0,134.672155637978,1.805038359570413,30904.64062787192,1805.0383595704127,POINT (331300.00000000093 403500.00000000186),77,1010,403419.507284,331474.324797,981194.3329592197,139.2135675663194,51.47220073605564,16.572707196160394,POINT (331474.32479700167 403419.5072840024)
685,37318,37366,403500.0,332300.0,138.45221717879758,1.804874553306506,30886.754806120287,1804.8745533065057,POINT (332300.00000000093 403500.00000000186),77,1010,403419.507284,331474.324797,981194.3329592197,139.2135675663194,51.47220073605564,16.572707196160394,POINT (331474.32479700167 403419.5072840024)
689,37322,37370,403500.0,336300.0,128.7950946251658,1.802920247406214,30811.988233308195,1802.9202474062138,POINT (336300.00000000093 403500.00000000186),45,964,404369.513437,336189.643129,981197.3043570134,138.0,51.48212384588474,16.640118827452024,POINT (336189.6431290014 404369.5134369992)
690,37516,37564,404500.0,307300.0,148.3050207695058,1.783573062629882,31202.115479818305,1783.573062629882,POINT (307300.00000000093 404500.00000000186),20,846,405212.579755,307440.986381,981185.9573875096,152.0599195478337,51.48063815853225,16.22598367725094,POINT (307440.98638100084 405212.57975500263)
692,37518,37566,404500.0,309300.0,145.0,1.786617027871547,31183.52063615403,1786.6170278715467,POINT (309300.00000000093 404500.00000000186),22,848,404306.029894,309698.593476,981187.5231037488,157.07626625046018,51.47325797295525,16.258955212078078,POINT (309698.59347600024 404306.0298940018)
693,37519,37567,404500.0,310300.0,152.34196803227022,1.788136528027315,31174.184631460597,1788.1365280273146,POINT (310300.00000000093 404500.00000000186),22,848,404306.029894,309698.593476,981187.5231037488,157.07626625046018,51.47325797295525,16.258955212078078,POINT (309698.59347600024 404306.0298940018)
700,37526,37574,404500.0,317300.0,99.0,1.79589475582091,31090.987100234648,1795.8947558209102,POINT (317300.00000000186 404500.00000000186),25,851,404944.696644,317277.886042,981196.2951118626,99.0,51.48149616210931,16.367668134906097,POINT (317277.8860419998 404944.69664400443)
701,37527,37575,404500.0,318300.0,100.42503126638758,1.796814006602462,31077.900386435052,1796.8140066024623,POINT (318300.00000000186 404500.00000000186),101,1034,403872.492141,318288.17698799993,981197.3828907028,93.97384492652165,51.472187958014736,16.38275799899367,POINT (318288.176988001 403872.4921410028)
704,37530,37578,404500.0,321300.0,91.79651522142376,1.798515627706167,31033.527495498198,1798.5156277061674,POINT (321299.99999999907 404500.00000000186),60,993,405239.095332,321889.015847,981201.6548070251,94.0,51.485613026731016,16.43387587800835,POINT (321889.0158470003 405239.09533200413)
705,37531,37579,404500.0,322300.0,96.94072396666823,1.79886536701765,31017.677103762224,1798.8653670176502,POINT (322299.99999999907 404500.00000000186),60,993,405239.095332,321889.015847,981201.6548070251,94.0,51.485613026731016,16.43387587800835,POINT (321889.0158470003 405239.09533200413)
706,37532,37580,404500.0,323300.0,91.54584149626181,1.799215335916819,31001.816517508214,1799.2153359168187,POINT (323300 404500.00000000186),49,982,403639.321585,323266.274691,981200.9706548722,87.57878971746123,51.47167043771243,16.454498338158984,POINT (323266.2746910006 403639.3215850014)
715,37541,37589,404500.0,332300.0,134.9044343575879,1.79931512933011,30846.1614763539,1799.31512933011,POINT (332300.00000000093 404500.00000000186),79,1012,405007.873525,332164.78289,981196.8294176452,136.79705622011534,51.48667983913638,16.58188726175227,POINT (332164.7828900004 405007.8735250011)
718,37544,37592,404500.0,335300.0,169.45994541258818,1.79799517425008,30790.139695404116,1797.9951742500805,POINT (335300.00000000093 404500.00000000186),45,964,404369.513437,336189.643129,981197.3043570134,138.0,51.48212384588474,16.640118827452024,POINT (336189.6431290014 404369.5134369992)
719,37545,37593,404500.0,336300.0,136.93930817913662,1.797409966979735,30771.137520446853,1797.4099669797354,POINT (336300.00000000093 404500.00000000186),45,964,404369.513437,336189.643129,981197.3043570134,138.0,51.48212384588474,16.640118827452024,POINT (336189.6431290014 404369.5134369992)
720,37739,37787,405500.0,307300.0,158.0,1.778398560474567,31168.634447600518,1778.3985604745671,POINT (307300.00000000093 405500.00000000186),20,846,405212.579755,307440.986381,981185.9573875096,152.0599195478337,51.48063815853225,16.22598367725094,POINT (307440.98638100084 405212.57975500263)
721,37740,37788,405500.0,308300.0,150.0470176955419,1.779885752464856,31158.918495590697,1779.8857524648558,POINT (308300.00000000093 405500.00000000186),20,846,405212.579755,307440.986381,981185.9573875096,152.0599195478337,51.48063815853225,16.22598367725094,POINT (307440.98638100084 405212.57975500263)
730,37749,37797,405500.0,317300.0,105.4142261849538,1.79043922414793,31053.700558226476,1790.4392241479304,POINT (317300.00000000186 405500.00000000186),25,851,404944.696644,317277.886042,981196.2951118626,99.0,51.48149616210931,16.367668134906097,POINT (317277.8860419998 404944.69664400443)
730,37749,37797,405500.0,317300.0,105.4142261849538,1.79043922414793,31053.700558226476,1790.4392241479304,POINT (317300.00000000186 405500.00000000186),52,985,405879.00449,317848.594508,981198.5738379821,102.0,51.49007509026256,16.375398358519426,POINT (317848.59450800065 405879.00448999926)
731,37750,37798,405500.0,318300.0,99.75557242801642,1.791334050847433,31040.261474420997,1791.3340508474328,POINT (318300.00000000186 405500.00000000186),52,985,405879.00449,317848.594508,981198.5738379821,102.0,51.49007509026256,16.375398358519426,POINT (317848.59450800065 405879.00448999926)
734,37753,37801,405500.0,321300.0,94.95288707643431,1.793004731423636,30995.104669508095,1793.0047314236358,POINT (321299.99999999907 405500.00000000186),60,993,405239.095332,321889.015847,981201.6548070251,94.0,51.485613026731016,16.43387587800835,POINT (321889.0158470003 405239.09533200413)
735,37754,37802,405500.0,322300.0,97.20554148864905,1.793342220113779,30978.999283755045,1793.3422201137785,POINT (322299.99999999907 405500.00000000186),60,993,405239.095332,321889.015847,981201.6548070251,94.0,51.485613026731016,16.43387587800835,POINT (321889.0158470003 405239.09533200413)
744,37763,37811,405500.0,331300.0,123.42305931265611,1.793920720084201,30823.779448688438,1793.9207200842006,POINT (331300.00000000093 405500.00000000186),79,1012,405007.873525,332164.78289,981196.8294176452,136.79705622011534,51.48667983913638,16.58188726175227,POINT (332164.7828900004 405007.8735250011)
745,37764,37812,405500.0,332300.0,133.2462172545185,1.793755750341809,30805.578673006305,1793.7557503418086,POINT (332300.00000000093 405500.00000000186),79,1012,405007.873525,332164.78289,981196.8294176452,136.79705622011534,51.48667983913638,16.58188726175227,POINT (332164.7828900004 405007.8735250011)
748,37767,37815,405500.0,335300.0,137.0,1.792472166700271,30749.33534109038,1792.4721667002711,POINT (335300.00000000093 405500.00000000186),47,979,405513.385652,335969.51867,981198.4547484394,135.37827401558388,51.49233975532835,16.636418844424554,POINT (335969.51867000107 405513.3856520001)
749,37768,37816,405500.0,336300.0,135.2343354296845,1.791898923154031,30730.289730540793,1791.898923154031,POINT (336300.00000000093 405500.00000000186),47,979,405513.385652,335969.51867,981198.4547484394,135.37827401558388,51.49233975532835,16.636418844424554,POINT (335969.51867000107 405513.3856520001)
750,37962,38010,406500.0,307300.0,145.4759274871649,1.773226763523886,31135.186285953296,1773.2267635238857,POINT (307300.00000000093 406500.00000000186),23,849,406754.82055999996,308238.775119,981187.2556859476,133.0,51.49476476833826,16.23662419940391,POINT (308238.7751190001 406754.8205600027)
751,37963,38011,406500.0,308300.0,134.94698021126206,1.774678316591523,31125.03869028161,1774.678316591523,POINT (308300.00000000093 406500.00000000186),23,849,406754.82055999996,308238.775119,981187.2556859476,133.0,51.49476476833826,16.23662419940391,POINT (308238.7751190001 406754.8205600027)
760,37972,38020,406500.0,317300.0,107.0,1.784985453486704,31016.439502105502,1784.9854534867043,POINT (317300.00000000186 406500.00000000186),52,985,405879.00449,317848.594508,981198.5738379821,102.0,51.49007509026256,16.375398358519426,POINT (317848.59450800065 405879.00448999926)
761,37973,38021,406500.0,318300.0,106.18842439749487,1.785855846620757,31002.647910784475,1785.8558466207567,POINT (318300.00000000186 406500.00000000186),52,985,405879.00449,317848.594508,981198.5738379821,102.0,51.49007509026256,16.375398358519426,POINT (317848.59450800065 405879.00448999926)
766,37978,38026,406500.0,323300.0,105.16140689356816,1.788145397830114,30923.968743126636,1788.1453978301142,POINT (323300 406500.00000000186),102,1035,406892.615482,323608.441302,981201.7629932474,112.65691344468723,51.5010100374972,16.45779523371508,POINT (323608.4413019996 406892.61548200436)
767,37979,38027,406500.0,324300.0,91.34482354929332,1.788471095940231,30907.58797207345,1788.4710959402307,POINT (324300 406500.00000000186),102,1035,406892.615482,323608.441302,981201.7629932474,112.65691344468723,51.5010100374972,16.45779523371508,POINT (323608.4413019996 406892.61548200436)
768,37980,38028,406500.0,325300.0,87.0,1.788797037292411,30891.197280168723,1788.7970372924108,POINT (325300 406500.00000000186),63,996,406505.879576,325826.170795,981200.4080879372,86.0,51.498223002179195,16.489915597444885,POINT (325826.1707950011 406505.87957599945)
769,37981,38029,406500.0,326300.0,86.04505621349472,1.789123229115458,30874.796817395734,1789.1232291154574,POINT (326300 406500.00000000186),63,996,406505.879576,325826.170795,981200.4080879372,86.0,51.498223002179195,16.489915597444885,POINT (325826.1707950011 406505.87957599945)
774,37986,38034,406500.0,331300.0,112.0,1.788361968190279,30783.36474950555,1788.3619681902794,POINT (331300.00000000093 406500.00000000186),75,1008,406454.1076439999,331999.529968,981199.2954571813,125.58552682408481,51.49962718728398,16.578819856285197,POINT (331999.529968 406454.10764399916)
775,37987,38035,406500.0,332300.0,125.09011242698944,1.788196416369063,30765.0064041484,1788.1964163690634,POINT (332300.00000000093 406500.00000000186),75,1008,406454.1076439999,331999.529968,981199.2954571813,125.58552682408481,51.49962718728398,16.578819856285197,POINT (331999.529968 406454.10764399916)
778,37990,38038,406500.0,335300.0,140.40027392028878,1.786966031913934,30708.89299306476,1786.966031913934,POINT (335300.00000000093 406500.00000000186),48,981,406767.403309,335682.392302,981202.5746929946,131.0,51.503525872439184,16.63170101083153,POINT (335682.3923020009 406767.4033090025)
779,37991,38039,406500.0,336300.0,121.76566457031367,1.786426139700717,30690.249770234903,1786.4261397007172,POINT (336300.00000000093 406500.00000000186),48,981,406767.403309,335682.392302,981202.5746929946,131.0,51.503525872439184,16.63170101083153,POINT (335682.3923020009 406767.4033090025)
781,38186,38234,407500.0,308300.0,122.0,1.769522934241448,31091.818130496773,1769.522934241448,POINT (308300.00000000093 407500.00000000186),23,849,406754.82055999996,308238.775119,981187.2556859476,133.0,51.49476476833826,16.23662419940391,POINT (308238.7751190001 406754.8205600027)
786,38191,38239,407500.0,313300.0,139.81296890195517,1.776309748884308,31037.97714984901,1776.3097488843084,POINT (313300.00000000093 407500.00000000186),24,850,407929.349303,313784.44871,981194.0343146485,147.001288441981,51.50717211773223,16.315824166882074,POINT (313784.4487100011 407929.34930300154)
787,38192,38240,407500.0,314300.0,160.5842140209616,1.777182142363562,31024.298912548806,1777.182142363562,POINT (314300.00000000186 407500.00000000186),24,850,407929.349303,313784.44871,981194.0343146485,147.001288441981,51.50717211773223,16.315824166882074,POINT (313784.4487100011 407929.34930300154)
791,38196,38244,407500.0,318300.0,110.8026853515803,1.780664455463757,30969.53615525289,1780.6644554637564,POINT (318300.00000000186 407500.00000000186),59,992,408057.349775,318233.021259,981198.9416920188,138.04179271208693,51.50977132940087,16.379808428077542,POINT (318233.02125900146 408057.34977499954)
796,38201,38249,407500.0,323300.0,138.79240180125998,1.783014418435538,30891.963426169947,1783.0144184355377,POINT (323300 407500.00000000186),102,1035,406892.615482,323608.441302,981201.7629932474,112.65691344468723,51.5010100374972,16.45779523371508,POINT (323608.4413019996 406892.61548200436)
797,38202,38250,407500.0,324300.0,93.20965490880917,1.783351340302258,30875.84707311557,1783.3513403022578,POINT (324300 407500.00000000186),11,481,408135.72941,324894.513961,981199.2420611067,94.0,51.512580349415956,16.475693502114076,POINT (324894.51396100037 408135.72941000015)
797,38202,38250,407500.0,324300.0,93.20965490880917,1.783351340302258,30875.84707311557,1783.3513403022578,POINT (324300 407500.00000000186),102,1035,406892.615482,323608.441302,981201.7629932474,112.65691344468723,51.5010100374972,16.45779523371508,POINT (323608.4413019996 406892.61548200436)
798,38203,38251,407500.0,325300.0,86.03389600894276,1.783688488352863,30859.732857276653,1783.6884883528633,POINT (325300 407500.00000000186),11,481,408135.72941,324894.513961,981199.2420611067,94.0,51.512580349415956,16.475693502114076,POINT (324894.51396100037 408135.72941000015)
808,38213,38261,407500.0,335300.0,128.50243092694848,1.782102293248377,30681.538231571347,1782.1022932483766,POINT (335300.00000000093 407500.00000000186),48,981,406767.403309,335682.392302,981202.5746929946,131.0,51.503525872439184,16.63170101083153,POINT (335682.3923020009 406767.4033090025)
809,38214,38262,407500.0,336300.0,114.76566457032095,1.781574553540215,30663.034983820915,1781.5745535402154,POINT (336300.00000000093 407500.00000000186),48,981,406767.403309,335682.392302,981202.5746929946,131.0,51.503525872439184,16.63170101083153,POINT (335682.3923020009 406767.4033090025)
816,38414,38462,408500.0,313300.0,129.1870310980412,1.771587340833852,31011.136159459427,1771.5873408338516,POINT (313300.00000000093 408499.99999999907),24,850,407929.349303,313784.44871,981194.0343146485,147.001288441981,51.50717211773223,16.315824166882074,POINT (313784.4487100011 407929.34930300154)
817,38415,38463,408500.0,314300.0,145.75649382529642,1.772436892778092,30997.315636821222,1772.4368927780918,POINT (314300.00000000186 408499.99999999907),24,850,407929.349303,313784.44871,981194.0343146485,147.001288441981,51.50717211773223,16.315824166882074,POINT (313784.4487100011 407929.34930300154)
819,38417,38465,408500.0,316300.0,153.80679877172952,1.774133788027247,30969.65945995099,1774.1337880272474,POINT (316300.00000000186 408499.99999999907),32,858,409141.740567,316845.405927,981198.2112395074,152.46034356173186,51.51906612833535,16.359264856314553,POINT (316845.4059270015 409141.7405670006)
820,38418,38466,408500.0,317300.0,141.5605469244993,1.774981158264481,30955.82397293845,1774.9811582644813,POINT (317300.00000000186 408499.99999999907),32,858,409141.740567,316845.405927,981198.2112395074,152.46034356173186,51.51906612833535,16.359264856314553,POINT (316845.4059270015 409141.7405670006)
821,38419,38467,408500.0,318300.0,142.19731464841607,1.775827828200707,30941.98366503534,1775.8278282007068,POINT (318300.00000000186 408499.99999999907),59,992,408057.349775,318233.021259,981198.9416920188,138.04179271208693,51.50977132940087,16.379808428077542,POINT (318233.02125900146 408057.34977499954)
827,38425,38473,408500.0,324300.0,85.0,1.778453947105507,30847.965751038882,1778.453947105507,POINT (324300 408499.99999999907),11,481,408135.72941,324894.513961,981199.2420611067,94.0,51.512580349415956,16.475693502114076,POINT (324894.51396100037 408135.72941000015)
828,38426,38474,408500.0,325300.0,86.57657676223609,1.778780432803552,30831.802441774784,1778.780432803552,POINT (325300 408499.99999999907),11,481,408135.72941,324894.513961,981199.2420611067,94.0,51.512580349415956,16.475693502114076,POINT (324894.51396100037 408135.72941000015)
833,38431,38479,408500.0,330300.0,133.44399033848458,1.778634393223017,30744.457345588136,1778.6343932230168,POINT (330300 408499.99999999907),51,984,408714.559186,330642.486727,981201.165499341,147.80456276006262,51.51953498574498,16.55819523376097,POINT (330642.48672700115 408714.55918600224)
834,38432,38480,408500.0,331300.0,140.69406253385932,1.778490990600557,30726.579587151078,1778.490990600557,POINT (331300.00000000093 408499.99999999907),51,984,408714.559186,330642.486727,981201.165499341,147.80456276006262,51.51953498574498,16.55819523376097,POINT (330642.48672700115 408714.55918600224)
837,38435,38483,408500.0,334300.0,145.8334513304389,1.777755105922183,30672.55224223235,1777.7551059221826,POINT (334300.00000000093 408499.99999999907),73,1006,409216.527215,334921.2772,981205.389253948,153.74963382377246,51.52531335388506,16.61959371804315,POINT (334921.27720000036 409216.52721500024)
838,38436,38484,408500.0,335300.0,124.2322787196099,1.777237772261681,30654.174479191795,1777.2377722616811,POINT (335300.00000000093 408499.99999999907),73,1006,409216.527215,334921.2772,981205.389253948,153.74963382377246,51.52531335388506,16.61959371804315,POINT (334921.27720000036 409216.52721500024)
843,38634,38682,409500.0,310300.0,128.8833417499991,1.763107259474332,31018.58570321999,1763.1072594743318,POINT (310300.00000000093 409499.99999999907),18,842,409906.4288790001,310624.046116,981189.6845322913,124.66159635927761,51.523883831544,16.26926148770769,POINT (310624.04611600004 409906.4288790021)
844,38635,38683,409500.0,311300.0,121.45124696630228,1.764471879368188,31007.823275065566,1764.4718793681875,POINT (311300.00000000093 409499.99999999907),18,842,409906.4288790001,310624.046116,981189.6845322913,124.66159635927761,51.523883831544,16.26926148770769,POINT (310624.04611600004 409906.4288790021)
849,38640,38688,409500.0,316300.0,193.80679877172588,1.769344509273454,30942.40200045604,1769.3445092734544,POINT (316300.00000000186 409499.99999999907),32,858,409141.740567,316845.405927,981198.2112395074,152.46034356173186,51.51906612833535,16.359264856314553,POINT (316845.4059270015 409141.7405670006)
850,38641,38689,409500.0,317300.0,180.57225308333,1.77016902563637,30928.424150382998,1770.16902563637,POINT (317300.00000000186 409499.99999999907),32,858,409141.740567,316845.405927,981198.2112395074,152.46034356173186,51.51906612833535,16.359264856314553,POINT (316845.4059270015 409141.7405670006)
863,38654,38702,409500.0,330300.0,109.77800483076135,1.773732517198123,30716.682872767848,1773.7325171981227,POINT (330300 409499.99999999907),51,984,408714.559186,330642.486727,981201.165499341,147.80456276006262,51.51953498574498,16.55819523376097,POINT (330642.48672700115 408714.55918600224)
867,38658,38706,409500.0,334300.0,174.5591974045929,1.772877641026826,30645.03941817526,1772.8776410268258,POINT (334300.00000000093 409499.99999999907),73,1006,409216.527215,334921.2772,981205.389253948,153.74963382377246,51.52531335388506,16.61959371804315,POINT (334921.27720000036 409216.52721500024)
868,38659,38707,409500.0,335300.0,134.30316384115395,1.77237246834061,30626.801728895607,1772.3724683406094,POINT (335300.00000000093 409499.99999999907),73,1006,409216.527215,334921.2772,981205.389253948,153.74963382377246,51.52531335388506,16.61959371804315,POINT (334921.27720000036 409216.52721500024)
873,38857,38905,410500.0,310300.0,123.64822495882166,1.758466318604962,30992.283615897933,1758.4663186049625,POINT (310300.00000000093 410500),18,842,409906.4288790001,310624.046116,981189.6845322913,124.66159635927761,51.523883831544,16.26926148770769,POINT (310624.04611600004 409906.4288790021)
874,38858,38906,410500.0,311300.0,103.0,1.759795996192667,30981.292947280213,1759.7959961926667,POINT (311300.00000000093 410500),18,842,409906.4288790001,310624.046116,981189.6845322913,124.66159635927761,51.523883831544,16.26926148770769,POINT (310624.04611600004 409906.4288790021)
